"GridRef1km","nSpecies","WBID","lake_data_Lake.area..ha.","lake_data_Lake.altitude..m.","lake_data_Mean.Depth..m.","lake_data_Volume..m3.","lake_data_Perimeter..km.","lake_data_WFD_River_Basin_District","landscape_2km_Mean.slope..degrees.","landscape_2km_Lake.area..","landscape_2km_Pond.area..","landscape_2km_Rivers...length..m._per_ha","landscape_2km_Canals...length..m._per_ha","landscape_2km_Obstacles...Count_per_ha","landscape_2km_Lakes...Perimeter..m._per_ha","landscape_2km_Ponds...Perimeter..m._per_ha","landscape_2km_Lakes...Count_per_ha","landscape_2km_Ponds...Count_per_ha","landscape_2km_LCM2007...Agricultural..","landscape_2km_LCM2007...Urban..","landscape_2km_Mean.Temperature..2000.2016..C.","landscape_2km_Mean.Annual.Rainfall..2000.2016..mm.","landscape_2km_Visits...Fishing","landscape_2km_Visits...Watersports","landscape_2km_Visits...All"
"SE2585",2,"29500",2.63015,57,3.76,98893.64,0.859,"Humber",1.72885801822294,0.081393394530896,0.059274821350971,0.47639208699322,0,0.00023728813559322,0.0220274526223472,0.0159150622028324,3.38983050847458e-05,3.38983050847458e-05,85.2882966090513,2.26942868452302,9.85241317749023,57.9263763427734,0.362511307001114,0.185137510299683,0.031758546829224
"SE2598",21,"29304",20.61565,47,4.52,931827.38,3.611,"Humber",0.816052620833668,0,0.024400485506794,0.948663073614524,0,6.82500682500683e-05,0,0.0106839179771119,0,3.41250341250341e-05,78.981231456479,5.75390872420575,9.62728310218741,58.6099451129117,0.528160581571337,0.464342797521773,0.156960372604531
"SE2868",3,"29827",2.17415,108,3.47,75443.005,0.594,"Humber",3.4913082559867,0.371726584220454,0.062469552564471,0.4278184786301,0,0.00033526670466356,0.038266943757573,0.0196052084167576,6.7053340932712e-05,6.7053340932712e-05,71.1250625540239,1.50584595787271,9.1230525970459,72.1436614990234,0.262462120543293,0.242651985619958,0.025021553566006
"SE3074",40,"29697",1.47125,41,3.5,51493.75,0.563,"Humber",1.47173426917529,0.077120090934847,0.082452532365099,0.695781303949894,0,0,0.0178133930731632,0.0332280822277627,3.36734350271071e-05,0.000168367175135536,82.2833019776993,0.913137245904648,9.62799558594329,61.9936531437517,0.715239224770207,0.367085040279239,0.054196352388907
"SE3075",52,"29697",1.47125,41,3.5,51493.75,0.563,"Humber",1.47173426917529,0.077120090934847,0.082452532365099,0.695781303949894,0,0,0.0178133930731632,0.0332280822277627,3.36734350271071e-05,0.000168367175135536,82.2833019776993,0.913137245904648,9.62799558594329,61.9936531437517,0.715239224770207,0.367085040279239,0.054196352388907
"SE3217",2,"31177",27.7126,25,3.41,944999.66,2.167,"Humber",1.69600988306981,1.21952483667175,0.122448354311976,0.736607771681047,0.0118684775382494,0.000352824197324951,0.142970194908414,0.0421504704588245,0.000160374635147705,0.000128299708118164,44.3771819059645,42.8730594963975,10.6046237945557,54.6943092346191,0.782182604327434,0.745822993976725,0.581597860063432
"SE3230",3,"30675",1.76355,25,3.06,53964.63,0.596,"Humber",1.57022527437101,0.369148397709414,0.199308104533347,0.392219499683782,0.143243824930073,0.00045639771801141,0.0596161805487589,0.0539891361216929,9.7799511002445e-05,0.000162999185004075,35.3157990535129,56.3432835820896,10.4140377044678,55.9924201965332,0.70698219537735,0.529444992542267,0.1830725222826
"SE3459",15,"29967",21.0524922,38,3.92,825257.6942,2.914,"Humber",1.84824004038756,1.46085279812438,0.078355147106206,0.569127775062569,0,0,0.127216777592571,0.0212269196570562,6.67400807554977e-05,6.67400807554977e-05,80.875534629623,4.31297847104913,9.63193269880548,62.5832937767361,0.562771117972615,0.402545837440725,0.075048519434227
"SE3510",6,"31532",2.54875,69,3.32,84618.5,1.243,"Humber",1.9259697284979,0,0.016225334808958,0.207423919130407,0.103085709246163,0,0,0.00723071648369555,0,6.34276290752252e-05,50.8109968592695,39.1257582928193,10.1255664825439,57.9497413635254,0.816858112812042,0.260825216770172,0.071563057601452
"SE3614",7,"31316",11.608,53,3.26,378420.8,1.946,"Humber",2.01540632126846,3.50065109359484,0.0692541670915,0.490764198729084,0.0750076146474646,0.000127730233746328,0.188782528650955,0.0277981780214109,6.38651168731639e-05,0.000127730233746328,74.4764043203902,4.91270179241996,10.1255664825439,57.9497413635254,0.47457890882187,0.382391391273405,0.030354037925952
"SE3616",10,"31256",9.17265,46,3.42,313704.63,2.237,"Humber",1.91791550672575,3.63627237026595,0.055176923783459,0.445088918185308,0.0242436425841119,0.000127975428717686,0.179811743963078,0.0202973479244803,6.39877143588431e-05,9.59815715382646e-05,71.3795628878696,5.99776432949158,10.2625026702881,56.105884552002,0.753280815173387,0.575306950025649,0.19246506091122
"SE3657",10,"30005",21.85955,46,3.93,859080.315,3.035,"Humber",1.98316227004049,1.10946652180629,0,0.549524521616397,0,0.000233294450924846,0.127397170587266,0,9.99833361106482e-05,0,68.9354339983803,18.0887874549069,9.79347133636475,61.3382987976074,0.545810771240082,0.388592650095958,0.07323938481947
"SE3658",2,"30005",21.85955,46,3.93,859080.315,3.035,"Humber",1.98316227004049,1.10946652180629,0,0.549524521616397,0,0.000233294450924846,0.127397170587266,0,9.99833361106482e-05,0,68.9354339983803,18.0887874549069,9.79347133636475,61.3382987976074,0.545810771240082,0.388592650095958,0.07323938481947
"SE3663",60,"29898",2.82755,25,3.71,104902.105,1.278,"Humber",0.956441693927351,0,0.039279681457694,0.777688570446184,0,3.3447053314603e-05,0,0.0103784595193273,0,3.3447053314603e-05,89.1119921558597,0.62667860340197,9.79654598236084,58.9701042175293,0.411529272794724,0.28853178024292,0.030795123428106
"SE3906",9,"31704",1.51695,49,3.12,47328.84,0.863,"Humber",2.82074653763817,0,0.013694681595234,0.416086360878753,0,0,0,0.00544941310639822,0,3.15417612919505e-05,74.192418804167,10.942834631883,10.3100833892822,54.5585632324219,0.417770147323608,0.109359540045261,0.013930146582425
"SE4059",10,"29989",4.0836891,52,3.66,149463.0211,1.485,"Humber",1.09301346258699,0.416307013393261,0.072866302325395,0.348605146400347,0,0,0.0712157208222732,0.0260009486294856,6.66911200773617e-05,0.000100036680116043,82.3054002204172,1.12249479570595,9.81041622161865,57.4109764099121,0.251062554472961,0.068332741545245,0.012827522250216
"SE4102",15,"31910",3.8693,22,2.83,109501.19,0.963,"Humber",1.95260966912361,0.262878580369917,0.08651238535575,0.607483755578189,0,6.26762770291445e-05,0.0266300546752077,0.0217683425293162,3.13381385145722e-05,6.26762770291445e-05,52.2617690891558,29.2671166827387,10.468376159668,51.3103218078613,0.614396886685508,0.491570940646116,0.246655773264891
"SE4103",16,"31910",3.8693,22,2.83,109501.19,0.963,"Humber",1.95260966912361,0.262878580369917,0.08651238535575,0.607483755578189,0,6.26762770291445e-05,0.0266300546752077,0.0217683425293162,3.13381385145722e-05,6.26762770291445e-05,52.2617690891558,29.2671166827387,10.468376159668,51.3103218078613,0.614396886685508,0.491570940646116,0.246655773264891
"SE4125",1,"30890",1.5143,13,3.32,50274.76,0.958,"Humber",0.828507701547037,0.995860889300642,0,0.432489550165102,0.130258731456782,0.000129491744901263,0.143621482225193,0,0.000161864681126578,0,48.1715280801045,35.084893339138,10.4416522979736,53.3873825073242,0.812177459537004,0.557431858616484,0.246496444025212
"SE4202",37,"31948",3.74875,18,2.75,103090.625,0.85,"Humber",1.61515394957168,0.271889578388572,0,0.654440632681232,0,6.26017278076875e-05,0.03015258963792,0,3.13008639038437e-05,0,56.1366530540552,24.8496025995697,10.468376159668,51.3103218078613,0.594551152916764,0.581334501826888,0.109744274611913
"SE4302",11,"31948",3.74875,18,2.75,103090.625,0.85,"Humber",1.61515394957168,0.271889578388572,0,0.654440632681232,0,6.26017278076875e-05,0.03015258963792,0,3.13008639038437e-05,0,56.1366530540552,24.8496025995697,10.468376159668,51.3103218078613,0.594551152916764,0.581334501826888,0.109744274611913
"SE4605",15,"31803",1.02825,56,2.66,27351.45,0.39,"Humber",2.03493586121402,0.086271727249685,0.129214775761081,0.252898788213376,0,3.14435745055498e-05,0.0155721314495071,0.0272697846855545,3.14435745055498e-05,6.28871490110996e-05,62.1402456173245,25.7898190681541,10.3127944678732,53.5586390745635,0.744985559307448,0.32612312526789,0.143371300846286
"SE4672",11,"29734",1.9362432,27,3.29,63702.40128,0.584,"Humber",0.466349987929149,0,0.088470988299631,0.493952573296563,0,0,0,0.0350161613675358,0,0.000201789197551624,79.1600164166173,0.866432577864928,9.73178386688232,58.8012847900391,0.24464932916289,0.123333045096403,0.013697818316525
"SE4673",19,"29734",1.9362432,27,3.29,63702.40128,0.584,"Humber",0.466349987929149,0,0.088470988299631,0.493952573296563,0,0,0,0.0350161613675358,0,0.000201789197551624,79.1600164166173,0.866432577864928,9.73178386688232,58.8012847900391,0.24464932916289,0.123333045096403,0.013697818316525
"SE4699",8,"29296",9.75975,195,5.23,510434.925,1.882,"Humber",7.30500925456351,0,0,0.641341318179956,0,0.000238940469688695,0,0,0,0,39.4642788516967,0.399677183813074,8.61478805541992,73.1269073486328,0.287650606253469,0.231776144393133,0.043080359412815
"SE4725",3,"30892",1.714,11,2.78,47649.2,0.482,"Humber",1.32168126181759,1.89953439975829,0.077285371869735,0.364339753622297,0.0213407234377185,6.47416806940308e-05,0.11959833190376,0.0303399340141206,0.000161854201735077,9.71125210410462e-05,55.8592304846467,24.0288568257492,10.3253269195557,53.2116775512695,0.483323961496353,0.380244076251984,0.065970525145531
"SE4900",10,"32016",6.6502,15,3.13,208151.26,2.003,"Humber",2.96415431086416,0.258330735466534,0.058926724403812,0.530326766041979,0.0654702993637556,3.12343828085957e-05,0.0429307796470821,0.0269757402926817,6.24687656171914e-05,9.37031484257871e-05,64.7862494490965,17.6689771224809,10.3361283628817,52.7176711871002,0.629992834246467,0.652656464540853,0.336554333506761
"SE5000",4,"32016",6.6502,15,3.13,208151.26,2.003,"Humber",2.96415431086416,0.258330735466534,0.058926724403812,0.530326766041979,0.0654702993637556,3.12343828085957e-05,0.0429307796470821,0.0269757402926817,6.24687656171914e-05,9.37031484257871e-05,64.7862494490965,17.6689771224809,10.3361283628817,52.7176711871002,0.629992834246467,0.652656464540853,0.336554333506761
"SE5037",6,"30494",1.26265,8,2.91,36743.115,0.478,"Humber",0.331419754403144,0.4402544435078,0,0.560406029438578,0,0,0.0947363165677796,0,3.27933363940447e-05,0,85.6924502084298,5.80361278369616,10.0860548019409,53.0167541503906,0.333176851272583,0.167384415864944,0.018524143844843
"SE5083",23,"29545",6.39145,155,2.419838674,154662.7789,1.037,"Humber",6.33535674947342,0,0.060208870004866,0.504089046045016,0,0.000101540023692672,0,0.0199656004208092,0,6.76933491284481e-05,53.316774442208,0.214123592137382,8.20120048522949,78.411735534668,0.313060164451599,0.229504138231277,0.039131950587034
"SE5322",8,"31047",21.9571,28,3.16,693844.36,1.906,"Humber",0.429637272918015,1.30627950920126,0.018410114265357,0.413644624730248,0.125062217389442,0,0.0616892508743263,0.00644293086824595,3.22092311656521e-05,3.22092311656521e-05,84.1046200840015,2.85987017945781,10.4000778198242,52.300537109375,0.340251839666126,0.368392652919509,0.014272775899845
"SE5413",18,"31356",1.80435,9,2.89,52145.715,0.804,"Humber",0.974680057294003,0.088197574526599,0.240644317423655,0.423298894122337,0,0,0.0151049903314498,0.0661418726445309,3.18918229365991e-05,0.000191350937619594,73.1405520554775,11.4762271676563,10.3365260406533,52.4524678043758,0.81061054279648,0.362290393575974,0.108289008998943
"SE5513",18,"31356",1.80435,9,2.89,52145.715,0.804,"Humber",0.974680057294003,0.088197574526599,0.240644317423655,0.423298894122337,0,0,0.0151049903314498,0.0661418726445309,3.18918229365991e-05,0.000191350937619594,73.1405520554775,11.4762271676563,10.3365260406533,52.4524678043758,0.81061054279648,0.362290393575974,0.108289008998943
"SE5526",2,"30867",1.29715,7,2.76,35801.34,0.467,"Humber",0.210882714669431,0,0.059032146198855,0.696379236715586,0.049148815065604,3.23970583471021e-05,0,0.0204243316926975,0,9.71911750413062e-05,88.904852389118,1.59892478101682,10.1778936386108,53.1798095703125,0.381198972463608,0.321961402893066,0.016283569857478
"SE5609",4,"31589",1.0427,6,2.62,27318.74,0.44,"Humber",0.178754548736883,0.617109109195461,0.305632889623693,0.735093190822755,0,0,0.167568811326161,0.109531492548574,0.000158282946595334,0.000284909303871601,74.9767398585783,4.41012281354671,10.4928512573242,52.3436584472656,0.796290457248688,0.314753144979477,0.024219892919064
"SE5674",22,"29716",5.6844,118,3.6,204638.4,1.425,"Humber",4.17225032319139,0.069890866633991,0.059591847857444,0.547733835472473,0,3.36519046978059e-05,0.0161680043856871,0.0133940423229539,3.36519046978059e-05,3.36519046978059e-05,75.1307189542484,0.167483660130719,9.67907524108887,65.5773391723633,0.153835006049397,0.107134969232181,0.013691504834306
"SE5719",6,"31122",1.9846,5,2.79,55370.34,0.699,"Humber",0.171609453047178,0.170543460500505,0.01699018480364,0.510404152107834,0.116144981468736,0,0.0348842121412939,0.0069858619135686,6.4263222157959e-05,3.21316110789795e-05,93.2816421656508,0.869487271423449,10.3232393264771,51.7938575744629,0.81582242537915,0.472066319122452,0.025214700139489
"SE5774",2,"29716",5.6844,118,3.6,204638.4,1.425,"Humber",4.17225032319139,0.069890866633991,0.059591847857444,0.547733835472473,0,3.36519046978059e-05,0.0161680043856871,0.0133940423229539,3.36519046978059e-05,3.36519046978059e-05,75.1307189542484,0.167483660130719,9.67907524108887,65.5773391723633,0.153835006049397,0.107134969232181,0.013691504834306
"SE5805",39,"31767",1.5397,4,3.47,53427.59,1.463,"Humber",0.490621086241223,0.213634761388356,0.175591835352401,0.546888885122926,0.183163821034407,3.14792079831271e-05,0.0747181600942617,0.0822121291722653,9.44376239493814e-05,0.000157396039915636,47.6574722107863,44.8703170028818,10.4928512573242,52.3436584472656,0.637822501673328,0.578533417080466,0.180743542810156
"SE5819",25,"31122",1.9846,5,2.79,55370.34,0.699,"Humber",0.171609453047178,0.170543460500505,0.01699018480364,0.510404152107834,0.116144981468736,0,0.0348842121412939,0.0069858619135686,6.4263222157959e-05,3.21316110789795e-05,93.2816421656508,0.869487271423449,10.3232393264771,51.7938575744629,0.81582242537915,0.472066319122452,0.025214700139489
"SE5905",8,"31767",1.5397,4,3.47,53427.59,1.463,"Humber",0.490621086241223,0.213634761388356,0.175591835352401,0.546888885122926,0.183163821034407,3.14792079831271e-05,0.0747181600942617,0.0822121291722653,9.44376239493814e-05,0.000157396039915636,47.6574722107863,44.8703170028818,10.4928512573242,52.3436584472656,0.637822501673328,0.578533417080466,0.180743542810156
"SE5906",41,"31741",1.7138,4,3.4,58269.2,1.461,"Humber",0.502893826988128,0.193536636168233,0.156936979860618,0.471783547840333,0.150975615578904,0,0.0662677039144485,0.0684556430551007,6.30099870829527e-05,0.000126019974165905,51.7414659504419,39.6118523652746,10.4928512573242,52.3436584472656,0.576689958572388,0.504071772098541,0.174511104822159
"SE6011",22,"31483",1.18565,3,3.34,39600.71,1.143,"Humber",0.226931155862081,0.859094813483685,0.094754567096639,0.811551206854493,0.228917912226281,6.35263475526475e-05,0.18178583298354,0.0455045831469774,0.000285868563986914,0.00025410539021059,81.7517624439222,4.05041657765435,10.4284610748291,50.8190727233887,0.526266135363035,0.582613837301737,0.24906985102371
"SE6108",10,"31577",2.2021984,3,3.48,76636.50432,1.731,"Humber",0.250456360584989,0.935790585076271,0.222694674449467,0.731814776505051,0.222286535095164,6.33372391297463e-05,0.224267589277615,0.0943496996592415,0.000253348956518985,0.000285017576083858,69.6836767546684,17.2770444301352,10.4929008483887,50.7357063293457,0.635440736385216,0.615199291051513,0.392627451101344
"SE6109",8,"31577",2.2021984,3,3.48,76636.50432,1.731,"Humber",0.250456360584989,0.935790585076271,0.222694674449467,0.731814776505051,0.222286535095164,6.33372391297463e-05,0.224267589277615,0.0943496996592415,0.000253348956518985,0.000285017576083858,69.6836767546684,17.2770444301352,10.4929008483887,50.7357063293457,0.635440736385216,0.615199291051513,0.392627451101344
"SE6111",15,"31483",1.18565,3,3.34,39600.71,1.143,"Humber",0.226931155862081,0.859094813483685,0.094754567096639,0.811551206854493,0.228917912226281,6.35263475526475e-05,0.18178583298354,0.0455045831469774,0.000285868563986914,0.00025410539021059,81.7517624439222,4.05041657765435,10.4284610748291,50.8190727233887,0.526266135363035,0.582613837301737,0.24906985102371
"SE6130",9,"30667",1.3557,5,2.76,37417.32,0.485,"Humber",0.191751247137433,0.190474647626424,0.119688377104618,0.347563847246226,0.115561518437734,6.52166824273649e-05,0.0297002326389944,0.0285532375284542,6.52166824273649e-05,9.78250236410474e-05,59.9186728894229,30.1926898017652,10.1190280914307,50.3578338623047,0.912337791152707,0.563226946412824,0.329809480901932
"SE6212",19,"31396",3.2849203,1,3.88,127454.9076,2.678,"Humber",0.196991297269446,0.068551594458689,0.120732075020762,0.730021918123328,0.281373757948146,6.37023824691043e-05,0.0328232382675207,0.0441070728698716,6.37023824691043e-05,0.000159255956172761,79.005034053894,7.41042345276873,10.4284610748291,50.8190727233887,0.447770532608093,0.461097459788242,0.032326329745784
"SE6418",2,"31136",27.23415,3,3.12,849705.48,2.121,"Humber",0.203452395292177,1.00428106434202,0,0.531013764879882,0.236164899244925,0.00012846865364851,0.0775212988384221,0,6.42343268242549e-05,0,87.2278664731495,0.803840571619962,10.3087001415317,51.9758335318247,0.428591457328141,0.509050238951285,0.076620330213967
"SE6637",11,"30483",1.0484,8,2.99,31347.16,0.614,"Humber",0.17559637766592,0,0.462736987191627,0.254295110334613,0,0,0,0.129406071659039,0,0.000459272381327297,66.9218706761369,2.10312701780279,9.94052505493164,52.6703453063965,0.324149757623672,0.211686566472054,0.016553534194827
"SE6710",12,"31526",5.32615,5,2.58,137414.67,0.907,"Humber",0.145906486663022,0,0.065606142799742,0.457958626463871,0,0,0,0.0204785136747987,0,9.515955084692e-05,72.7466504263094,17.1306768748913,10.3683681488037,52.2521629333496,0.820443603145244,0.555010861256023,0.085900957777788
"SE6713",10,"31347",1.0812,3,2.86,30922.32,0.713,"Humber",0.178528590593675,0,0.103456477115503,0.613950042629279,0.132736744290682,9.57029380801991e-05,0,0.0415409788655224,0,0.000159504896800332,63.9755160396747,24.019301224198,10.3683681488037,52.2521629333496,0.896691024303436,0.800690114498138,0.771453976631165
"SE6801",1,"31975",1.4204,4,2.46,34941.84,0.519,"Humber",0.249188750206482,0,0.024414862602277,0.863255930095387,0,0,0,0.00781512923131756,0,3.12744331508991e-05,74.0979381443299,1.42673048600884,10.5251588821411,51.7824935913086,0.284784406423569,0.133637443184853,0.010265551507473
"SE6804",46,"31790",5.0045,2,2.59,129616.55,1.024,"Humber",0.158315887339529,0.27797885650819,0.133558234174123,0.719978301273985,0,0,0.0303860203725117,0.0369182829375797,3.14564328405159e-05,9.43692985215477e-05,59.4879065171629,4.38200799072045,10.4844213754139,50.0294281446693,0.6388383660561,0.407113065482714,0.133766094993991
"SE6805",52,"31790",5.0045,2,2.59,129616.55,1.024,"Humber",0.158315887339529,0.27797885650819,0.133558234174123,0.719978301273985,0,0,0.0303860203725117,0.0369182829375797,3.14564328405159e-05,9.43692985215477e-05,59.4879065171629,4.38200799072045,10.4844213754139,50.0294281446693,0.6388383660561,0.407113065482714,0.133766094993991
"SE6958",5,"30011",2.1464,27,3.34,71689.76,1.062,"Humber",0.854557523463513,0,0.15904149231316,0.502492448222318,0,0,0,0.0553267905856336,0,0.00023324780913665,76.0116359847169,0.507988885029524,9.99269702568405,62.0745871785445,0.764559037643334,0.26917260205222,0.037666832911541
"SE7017",79,"31225",1.0391,3,2.77,28783.07,0.61,"Humber",0.132161432567989,0.135380108615168,0,0.483804385873499,0,0,0.0301328757781418,0,3.20256204963971e-05,0,55.49430523918,3.61731207289294,10.2777366638184,52.8702087402344,0.322987973690033,0.269382953643799,0.016078066080809
"SE7029",5,"30722",10.70345,2,8.2,877682.9,1.236,"Humber",0.129858715236446,0,0.01178491344953,0.544681354602565,0,0,0,0.00588575858103297,0,3.25499641950394e-05,92.2456446717392,1.97496985572325,10.1256237030029,53.9423751831055,0.484515726566315,0.39339143037796,0.052107192575932
"SE7048",13,"30195",2.18505,11,2.86,62492.43,0.61,"Humber",0.328483627383327,0,0.000162424324835,0.511969746656731,0,6.62361318099023e-05,0,0.000714202691694304,0,3.31180659049512e-05,80.419992743106,4.14096516690856,9.96124172210693,54.7779731750488,0.400198876857758,0.455947458744049,0.08392109721899
"SE7058",3,"30011",2.1464,27,3.34,71689.76,1.062,"Humber",0.854557523463513,0,0.15904149231316,0.502492448222318,0,0,0,0.0553267905856336,0,0.00023324780913665,76.0116359847169,0.507988885029524,9.99269702568405,62.0745871785445,0.764559037643334,0.26917260205222,0.037666832911541
"SE7070",9,"29768",22.6134,52,3.62,818605.08,2.479,"Humber",3.08106326019382,0.237204812888114,0.096606590542356,0.546288735632222,0,6.71862402579952e-05,0.0641461346154592,0.0443621198888693,6.71862402579952e-05,0.000167965600644988,64.9624006044688,0,9.31047248840332,64.5661087036133,0.301637233308556,0.148162718625665,0.029342790528815
"SE7122",12,"31040",2.8695,2,2.8,80346,0.96,"Humber",0.141674232622801,0.112236987283304,0.074646714099351,0.860928010521907,0.132517443064755,9.66494845360825e-05,0.0155281321299856,0.0198136610376342,3.22164948453608e-05,6.44329896907217e-05,89.1066033664221,3.42252913249892,10.2473697662354,53.4852180480957,0.386861352159465,0.420231742595603,0.0266153529495
"SE7170",8,"29768",22.6134,52,3.62,818605.08,2.479,"Humber",3.08106326019382,0.237204812888114,0.096606590542356,0.546288735632222,0,6.71862402579952e-05,0.0641461346154592,0.0443621198888693,6.71862402579952e-05,0.000167965600644988,64.9624006044688,0,9.31047248840332,64.5661087036133,0.301637233308556,0.148162718625665,0.029342790528815
"SE7269",9,"29798",2.2731,55,3.56,80922.36,1.242,"Humber",3.060441721854,1.6321364285408,0.112119598221859,0.578177431924961,0,3.3559299281831e-05,0.105607428783435,0.0449478412901366,6.7118598563662e-05,0.000201355795690986,70.5109489051095,0.454640250260688,9.46597480773926,65.1555862426758,0.239042073488235,0.191769808530807,0.020599767565727
"SE7401",2,"32007",1.5431,3,2.58,39811.98,0.715,"Humber",0.448912331456821,0.207651692062076,0.032344882936536,1.06321994305308,0,0,0.0240180767957005,0.00814665130561005,3.12431655575343e-05,3.12431655575343e-05,81.7262092949731,4.77846529063728,10.4278707504272,51.1722831726074,0.337601451396005,0.22996606949124,0.014619113929224
"SE7711",48,"31479",2.2645,4,2.47,55933.15,0.634,"Humber",0.19766035141491,0.583720859619835,0.05510363410073,0.980658869293815,0.137786753186886,0,0.0713011119892468,0.017073517313108,6.35344197719114e-05,6.35344197719114e-05,81.4624145785877,8.15489749430524,10.2722663879395,53.3981399536133,0.560922205448151,0.264922529459,0.01689824461937
"SE7724",1,"30931",3.89665,2,2.67,104040.555,0.91,"Humber",0.100388825634118,0,0.032963527347285,0.381895488817044,0,3.23300248941192e-05,0,0.00968354606253254,0,3.23300248941192e-05,74.7848761408083,6.34941329856584,10.2285938262939,53.5049476623535,0.316335171461105,0.200933143496513,0.012575097382069
"SE7769",18,"29791",2.0645,18,3.65,75354.25,1.389,"Humber",2.36872589264347,0.257281913785753,0.112352086546392,0.480829696314323,0,3.35671847202175e-05,0.0446006200000124,0.0423315442731422,6.7134369440435e-05,0.00013426873888087,80.4477737564178,9.70036192239711,9.62173783146654,59.7729153298199,0.581671719788421,0.34251919899582,0.028032593561046
"SE7770",36,"29791",2.0645,18,3.65,75354.25,1.389,"Humber",2.36872589264347,0.257281913785753,0.112352086546392,0.480829696314323,0,3.35671847202175e-05,0.0446006200000124,0.0423315442731422,6.7134369440435e-05,0.00013426873888087,80.4477737564178,9.70036192239711,9.62173783146654,59.7729153298199,0.581671719788421,0.34251919899582,0.028032593561046
"SE7970",2,"29774",1.44465,23,3.22,46517.73,0.747,"Humber",1.98152969753151,0.318183086858218,0.151752832227307,0.407945662658696,0,0,0.0661957410645493,0.0523890662195332,6.71727010143078e-05,0.000167931752535769,67.3564453999821,22.0191704738869,9.4679012298584,59.0508308410645,0.715292870998383,0.586390376091003,0.306021302938461
"SE8436",7,"30503",2.3313,5,2.71,63178.23,0.721,"Humber",0.215654658547553,0,0.155778099170447,0.34913018392945,0,3.27836606235452e-05,0,0.0518571986486736,0,0.000196701963741271,84.7200868228272,0.768743782219409,9.89640998840332,58.7518997192383,0.270984711251668,0.205378103934028,0.013004488728262
"SE8437",30,"30503",2.3313,5,2.71,63178.23,0.721,"Humber",0.215654658547553,0,0.155778099170447,0.34913018392945,0,3.27836606235452e-05,0,0.0518571986486736,0,0.000196701963741271,84.7200868228272,0.768743782219409,9.89640998840332,58.7518997192383,0.270984711251668,0.205378103934028,0.013004488728262
"SE8530",16,"30677",2.0967,4,2.8,58707.6,0.888,"Humber",0.164753242837107,0.076224966757716,0.180381720958005,0.537025911001728,0,0,0.0166116767340864,0.047159681104697,3.25977116406428e-05,0.000162988558203214,87.011283127788,3.45928452724569,10.1212882995605,56.5016860961914,0.877411663532257,0.526593387126923,0.326504617929459
"SE8627",51,"30849",1.04655,4,2.5,26163.75,0.425,"Humber",0.161903201179459,0.417661619837492,0.267890846238616,0.513417087565237,0,6.48319232390029e-05,0.0873837591386097,0.0834293560039029,9.72478848585043e-05,0.00022691173133651,87.4293983102273,0.480791672501517,10.2132110595703,53.2676162719727,0.794223129749298,0.324003368616104,0.09505220502615
"SE8628",87,"30787",2.01355,4,3.39,68259.345,1.613,"Humber",0.171171376236794,0.293534342816599,0.227607623336797,0.613107959447169,0,0,0.0489698362132575,0.0835973691286712,9.74437262480917e-05,0.000227368694578881,92.1493993100987,0.408389833868602,10.2132110595703,53.2676162719727,0.570134407207291,0.308578452871843,0.03746136460982
"SE8706",3,"31709",3.1082,6,2.65,82367.3,1.154,"Humber",0.78996183332665,0.056185062525355,0.090497923304426,0.227391861820934,0,0,0.00829472959817465,0.0299095743250882,3.15367876628087e-05,0.000126147150651235,65.4353795730357,27.2743378510054,10.3034219741821,55.0654029846191,0.48077067732811,0.151398494839668,0.027546493336558
"SE9013",18,"31381",5.61765,24,2.8,157294.2,1.676,"Humber",1.25760322478665,0.159507187243089,0.042071943650063,0.0461894254765623,0,0,0.0358998027817074,0.0217328056989606,6.37328319683885e-05,6.37328319683885e-05,36.2900055044429,49.4377604781002,10.0641994476318,57.5238723754883,0.4096857379846,0.22185883137087,0.027306139370553
"SE9018",7,"31148",2.0556,8,2.42,49745.52,0.589,"Humber",1.62234152215008,0,0.016417801458106,0.569335569378451,0,6.42095800693464e-05,0,0.00680212332122191,0,3.21047900346732e-05,85.016835016835,6.87050687050687,10.1606025695801,57.2466354370117,0.315857706629131,0.204493811227556,0.017000356546611
"SE9300",1,"32032",1.4225,42,2.28,32433,0.517,"Humber",1.58511088094528,0,0.068018835906407,0.105585343046016,0,0,0,0.0198317583630928,0,9.36563436563437e-05,80.7949154884171,5.41611016441763,10.2093105316162,56.6383514404297,0.238299772143364,0.052160337567329,0.009508254937828
"SE9305",24,"31749",2.95485,42,2.47,72984.795,0.901,"Humber",1.32316107685104,0.324260017144574,0.110142031372355,0.26556500759205,0,0,0.0621514878052735,0.0360034964892749,6.29941100507103e-05,0.000125988220101421,51.0050361287497,1.11670680972192,10.2455244064331,54.8366165161133,0.275695514889148,0.125182456660931,0.021576857851767
"SE9306",14,"31749",2.95485,42,2.47,72984.795,0.901,"Humber",1.32316107685104,0.324260017144574,0.110142031372355,0.26556500759205,0,0,0.0621514878052735,0.0360034964892749,6.29941100507103e-05,0.000125988220101421,51.0050361287497,1.11670680972192,10.2455244064331,54.8366165161133,0.275695514889148,0.125182456660931,0.021576857851767
